baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1364.1246192290473,0.018386167690220487,0.08095387578559027,0.2271190540514332,0.8203311681767036,0.8964183956918647
84.7240760065981,0.03550372298886643,0.08430298723783702,0.42114430522731916,0.6736497107562007,0.799268264262559
241.7728184891451,0.007739890936347043,0.018612327879572278,0.4158475493461439,0.6775215621841075,0.8023122002349331
1506.5766261893768,0.08286488726636705,0.04187576164223068,1.9788269876576965,0.04783548887424214,0.16376497424952516
106.68103021767527,-0.11061265048292425,0.04305990856960259,-2.5688082988873173,0.010204889288533239,0.0712299316471779
86.59052173778025,-0.03341393279382646,0.03376623967986713,-0.9895662978945586,0.3223861497505298,0.5169390025012488
94.88162606972381,0.03871337542440372,0.039053351158991056,0.9912945822958125,0.3215417576704939,0.5160797427786077
93.4408070954872,-0.006968427330950663,0.030839379062793326,-0.225958743097971,0.8212335087002319,0.8965233259558864
173.27998311541384,-0.058771865212535516,0.040664832694500705,-1.4452749788512842,0.14838066307606818,0.32175670357426295
552.664956623571,0.046845238823012544,0.024643817211763088,1.9008921556459273,0.05731613978233368,0.18072565167098834
361.4695141502916,-0.08680963047825646,0.07363466582952723,-1.1789233983791112,0.23842867964200407,0.4278834837418278
246.55605802926283,0.11391702018689893,0.05160983288414557,2.2072735721237726,0.027294952479879883,0.11706297121915697
854.939243305366,-0.03566501911603598,0.07696253332863215,-0.4634075513567798,0.643072266952636,0.7787784635185429
390.44394678121773,0.013580114581037665,0.028398208795339185,0.47820320918502723,0.6325055786205992,0.7725026941961045
126.83094419976105,0.10112503951860695,0.13183657722586864,0.7670484295519503,0.443052721850525,0.6270412030008624
128.73003435371544,-0.007280517434514447,0.04938263019778189,-0.1474307343564998,0.8827920480640332,0.9349036557364979
267.9504653212844,0.014881488403046057,0.03151402951647987,0.47221788617237814,0.6367712742409555,0.7750226979121538
295.3998138792149,-0.10381341385188265,0.06303963452707789,-1.6467959345051548,0.09959999729187703,0.2511885386762819
126.62659453516136,-0.06922040999668225,0.055821320845519155,-1.2400353296591449,0.21496232689320963,0.4012244514911445
215.05310411559967,-0.05035844161528291,0.037383254504184074,-1.3470855409243891,0.17795268436481504,0.36081356905061085
228.06857873697368,0.05317154596684838,0.028606682675601455,1.8587106575694712,0.06306816200184233,0.19225198800767224
494.30790938787646,0.06342621112452082,0.045984720930894486,1.3792888124696305,0.16780572450436,0.34811623616163406
100.93687060981026,-0.005091119872934621,0.03895875943864,-0.130679722514089,0.8960286738580361,0.9431043727330766
269.091483677409,-0.015538191955603959,0.05531185397678074,-0.2809197457406998,0.7787719553348258,0.8706858399576767
259.1582895934367,-0.0040837858541411115,0.046834095745919554,-0.08719685496430052,0.930515039211475,0.9618746396032622
101.45205321843378,-0.02009954248647268,0.06933825723364419,-0.28987666100035775,0.7719105972185263,0.8664445409825593
601.4985844126103,0.10900050379924205,0.035503438088643036,3.070139391207566,0.002139588879563456,0.03356550808415686
336.84584007387656,0.042123187745981956,0.05256129088993247,0.8014108297718803,0.42289384762071,0.6103587172783085
277.629902475296,0.023393177920085773,0.026399102331486343,0.8861353551474593,0.3755445933649267,0.5666614347720141
187.59903373294208,-0.0686405308820028,0.04517327592773807,-1.5194942025414402,0.12863814621916714,0.29536301255020436
145.80838069184634,-0.014225044459097324,0.032927965019888386,-0.4320049675254891,0.6657378027710126,0.7938393330018964
119.75306913387155,-0.025418929284291143,0.03632364610453516,-0.6997901370126355,0.4840583751589055,0.6602820498448803
85.47543785623013,-0.06631217204945425,0.029872529864096053,-2.219837836003143,0.02642977753578173,0.11507237943258859
326.3166261905354,-0.011940702768502376,0.0674927427476662,-0.17691832162081259,0.8595725470594123,0.921525588296188
119.86738399465658,-0.024001259478938962,0.05027853505081525,-0.4773659267256195,0.6331015728936968,0.7728061604074974
196.92462351050136,-0.01277697872360398,0.02644900334434689,-0.48307978025700854,0.6290390902455796,0.7704905959424994
149.35105543750564,0.2211107747889954,0.09017904273842607,2.4519086483358534,0.014210073226149752,0.084273943788084
321.24249498692404,-0.004340615571645864,0.04075999143299504,-0.10649206290392285,0.915191952485828,0.9543165565126511
90.749844569274,-0.03571891138976463,0.04712252698488987,-0.7580007625910665,0.4484505262058284,0.6313924323001998
167.06362572438206,-0.04120498858161429,0.035086415232050194,-1.1743858216662442,0.24024052171466093,0.4298811990850752
260.3476572798252,-0.20425699174839757,0.042682664092583,-4.785478978194603,1.705800405478304e-6,0.0022972045612697084
169.3541341862478,0.027128529754881177,0.021313271406566976,1.2728468209963497,0.2030724029583415,0.3890435115904475
2137.3682328754735,-0.011809967267010653,0.05032548442945522,-0.23467170561597905,0.8144635501651538,0.8924184871543537
766.6254960267785,0.062098699181614765,0.04511339725437751,1.3765023908854284,0.1686661476162119,0.3492284411187628
117.25986362011061,-0.03267964323184596,0.045440086666414796,-0.7191809177599963,0.4720294552373376,0.6506589190045123
778.3234306445363,-0.012965005256710514,0.060367573855739494,-0.21476770439198056,0.8299484334970716,0.9012808345692164
1316.7560452462342,0.03646945088133845,0.02200256456007347,1.657509095440494,0.09741659153443352,0.24794310671736342
125.63219588185595,0.1258874256914837,0.03649954535206003,3.449013528174773,5.626385135550245e-4,0.016907667493486295
267.9270734474661,-0.1429735666667612,0.04091294326375316,-3.494580327429748,4.7480770612540657e-4,0.015496626164195384
240.17917468280802,0.09164956323373383,0.044578124236733886,2.0559313520466946,0.0397891336019335,0.14802356478009138
217.83147430371181,0.13029536427115174,0.04286797757610149,3.0394567609317362,0.0023700522126147493,0.03450346060754206
927.6948176191947,0.04927572147844063,0.04320476785571423,1.1405158255450147,0.2540714633493755,0.4461045531963473
831.8578034485209,-0.04889100380111349,0.04019290582073066,-1.216408786644546,0.22382923845487782,0.4103382267222049
112.74340944289051,-0.08487616848903275,0.04596815647436241,-1.8464122775158562,0.06483236588157278,0.1952213590103554
83.8124816276417,-0.09133881553055977,0.042739652959771994,-2.137097734895764,0.03259004315858268,0.13087513945624965
938.729313489722,-0.059795624944276635,0.05550909983275347,-1.0772220252974427,0.28138108772294934,0.47529144992321204
146.50579084410322,0.05705382352387348,0.09154683053142514,0.6232200852031541,0.5331399046269625,0.6987007357092383
248.812071599934,-0.05276232222201746,0.03177733909314285,-1.6603757182867116,0.09683889182496679,0.24702665408175498
131.7525181085221,-0.09779352890792185,0.04478320055451939,-2.183710134537332,0.02898355460058484,0.12160788593028404
226.29464310572487,0.10540048616657631,0.03208836233030706,3.284695089192098,0.001020927911252369,0.02389777308049953
101.88354192822196,0.034999609088729185,0.04615605869068054,0.7582885125283894,0.44827828276497533,0.6313228823930424
126.93674488492142,0.01604442012050314,0.03116247920517973,0.514863403995029,0.6066484753943282,0.7524804685213128
166.9988398133337,0.06261266892552109,0.03224793991255361,1.9416021332000488,0.05218528445095688,0.17141362820947617
134.39635436417035,-0.013158457265232425,0.028534295260764845,-0.4611453391430183,0.6446943350103358,0.7792575227499574
151.71720791112097,-0.0134153687321152,0.0346886118312061,-0.38673697285420483,0.6989509415145355,0.8159721835034992
120.7130360631453,0.07576509034430434,0.032990794345113116,2.2965524731455074,0.02164431251406863,0.10373176714043128
268.39346243320904,-0.04970290875202069,0.03491809589354352,-1.4234140631136458,0.15461615810606205,0.3310810607494997
401.09623881507434,-0.03529046096701574,0.03277845938578716,-1.0766357427499411,0.2816430295841617,0.475553293119043
2425.9585067344397,0.04322910395673491,0.03400650488166357,1.2712010277787824,0.20365714104455832,0.3897298974446857
89.64933816442878,0.062280838045077516,0.042193436791897264,1.4760788117889887,0.13992273619924778,0.3109199946271069
251.85864756349937,-0.025882107031205224,0.02280697226727288,-1.1348330996282678,0.2564452548935235,0.44857042649600565
202.32485201939897,-0.067255241858542,0.027599332279090037,-2.4368430793340714,0.01481610731343396,0.08563192851436834
454.2153078270801,0.07810975641662177,0.033232210539631726,2.350423133106672,0.018752080349833656,0.09651506772909794
315.2394795043954,0.12130774942522239,0.04062866483323733,2.9857675590162014,0.0028286756280494836,0.038238707768237325
805.716852136485,0.03159924394253518,0.015442315935554068,2.0462762240074195,0.0407292015761786,0.14951970615770063
333.67170835251954,8.459374553032944e-4,0.024415170883423112,0.034648025170188376,0.972360405921013,0.9844236069505361
86.00545066344736,0.13900666966009453,0.03970175325060386,3.501272822453508,4.630415594169552e-4,0.015496626164195384
590.634238534354,-0.07248523026600287,0.08329808205863835,-0.8701908672396119,0.38419610604733484,0.574936804053002
304.0756163998293,-0.02288330884885058,0.02537001072659889,-0.9019826241089778,0.3670660980959086,0.5589260528277781
187.0781452385835,0.026036362713962608,0.022070753787692472,1.1796770950560609,0.23812866714738878,0.4276437882195167
